movieId,title,genres
3968,Bedazzled (2000),Comedy
3977,Charlie's Angels (2000),Action|Comedy
3978,Legend of Bagger Vance The (2000),Drama|Romance
3979,Little Nicky (2000),Comedy
3980,Men of Honor (2000),Drama
3981,Red Planet (2000),Action|Sci-Fi|Thriller
3983,You Can Count on Me (2000),Drama|Romance
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
3986,6th Day The (2000),Action|Sci-Fi|Thriller
3987,Bounce (2000),Drama|Romance
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
3991,102 Dalmatians (2000),Children|Comedy
3992,Malèna (2000),Drama|Romance|War
3994,Unbreakable (2000),Drama|Sci-Fi
3996,Crouching Tiger Hidden Dragon (Wo hu cang long) (2000),Action|Drama|Romance
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
3998,Proof of Life (2000),Drama
3999,Vertical Limit (2000),Action|Adventure
4002,Planes Trains & Automobiles (1987),Comedy
4003,She's Having a Baby (1988),Comedy
4005,Living Daylights The (1987),Action|Adventure|Thriller
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
4007,Wall Street (1987),Drama
4008,Born on the Fourth of July (1989),Drama|War
4010,Brewster's Millions (1985),Comedy
4011,Snatch (2000),Comedy|Crime|Thriller
4014,Chocolat (2000),Drama|Romance
4015,Dude Where's My Car? (2000),Comedy|Sci-Fi
4016,Emperor's New Groove The (2000),Adventure|Animation|Children|Comedy|Fantasy
4017,Pollock (2000),Drama
4018,What Women Want (2000),Comedy|Romance
4019,Finding Forrester (2000),Drama
4021,Before Night Falls (2000),Drama
4022,Cast Away (2000),Drama
4023,Family Man The (2000),Comedy|Drama|Romance
4024,House of Mirth The (2000),Romance
4025,Miss Congeniality (2000),Comedy|Crime
4027,O Brother Where Art Thou? (2000),Adventure|Comedy|Crime
4033,Thirteen Days (2000),Drama|Thriller|War
4034,Traffic (2000),Crime|Drama|Thriller
4036,Shadow of the Vampire (2000),Drama|Horror
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4039,Annie (1982),Children|Musical
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4041,Officer and a Gentleman An (1982),Drama|Romance
4044,Breaker! Breaker! (1977),Action|Adventure|Crime
4047,Gettysburg (1993),Drama|War
4052,Antitrust (2001),Crime|Drama|Thriller
4054,Save the Last Dance (2001),Drama|Romance
4062,Mystic Pizza (1988),Comedy|Drama|Romance
4066,I'm Gonna Git You Sucka (1988),Action|Comedy
4069,Wedding Planner The (2001),Comedy|Romance
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
4083,Best Seller (1987),Thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4091,Can't Buy Me Love (1987),Comedy|Romance
4095,Cry Freedom (1987),Drama
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
4105,Evil Dead The (1981),Fantasy|Horror|Thriller
4110,Fourth Protocol The (1987),Thriller
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4123,Ishtar (1987),Comedy
4124,Jaws: The Revenge (1987),Horror|Thriller
4128,Lost Boys The (1987),Comedy|Horror|Thriller
4132,Mannequin (1987),Comedy|Romance
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
4146,Million Dollar Hotel The (2001),Drama|Mystery|Romance
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
4148,Hannibal (2001),Horror|Thriller
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4151,Taste of Others The (Le goût des autres) (2000),Comedy|Drama|Romance
4161,Mexican The (2001),Action|Comedy
4165,Me You Them (2000),Comedy|Drama|Romance
4177,Mirror Crack'd The (1980),Crime|Mystery|Thriller
4178,Of Mice and Men (1939),Drama
4179,Pixote (1981),Drama
4184,Bishop's Wife The (1947),Comedy|Drama|Romance
4187,Lilies of the Field (1963),Drama
4206,Mighty Quinn The (1989),Crime|Mystery
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4212,Death on the Nile (1978),Crime|Mystery
4221,Necessary Roughness (1991),Comedy
4223,Enemy at the Gates (2001),Drama|War
4224,Exit Wounds (2001),Action|Thriller
4225,Dish The (2001),Comedy
4226,Memento (2000),Mystery|Thriller
4228,Heartbreakers (2001),Comedy|Crime|Romance
4229,Say It Isn't So (2001),Comedy|Romance
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4234,Tailor of Panama The (2001),Drama|Thriller
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,Blow (2001),Crime|Drama
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4259,Luzhin Defence The (2000),Drama|Romance
4262,Scarface (1983),Action|Crime|Drama
4265,Driven (2001),Action|Thriller
4267,One Night at McCool's (2001),Comedy
4270,Mummy Returns The (2001),Action|Adventure|Comedy|Thriller
4277,Lost World The (1925),Adventure|Sci-Fi
4280,World According to Garp The (1982),Comedy|Drama|Romance
4282,Fellini Satyricon (1969),Drama|Fantasy
4285,Frankie and Johnny (1991),Comedy|Romance
4289,City of Women The (1980),Comedy|Drama
4290,For the Boys (1991),Comedy|Drama|Musical
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4292,Norma Rae (1979),Drama
4293,Summer Rental (1985),Comedy
4299,Knight's Tale A (2001),Action|Comedy|Romance
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4308,Moulin Rouge (2001),Drama|Musical|Romance
4310,Pearl Harbor (2001),Action|Drama|Romance|War
4318,Postcards From the Edge (1990),Comedy|Drama
4326,Mississippi Burning (1988),Crime|Drama|Thriller
4329,Rio Bravo (1959),Western
4333,Throw Momma from the Train (1987),Comedy|Crime
4334,Yi Yi (2000),Drama
4338,Twelve O'Clock High (1949),Drama|War
4340,Animal The (2001),Comedy
4343,Evolution (2001),Comedy|Sci-Fi
4345,Anniversary Party The (2001),Drama
4350,Forgotten Silver (1996),Comedy|Documentary
4351,Point Break (1991),Action|Crime|Thriller
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4361,Tootsie (1982),Comedy|Romance
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
4369,Fast and the Furious The (2001),Action|Crime|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4372,Crazy/Beautiful (2001),Drama|Romance
4378,Sexy Beast (2000),Crime|Drama
4386,Cats & Dogs (2001),Children|Comedy
4387,Kiss of the Dragon (2001),Action
4388,Scary Movie 2 (2001),Comedy
4389,Lost and Delirious (2001),Drama
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4397,Cannonball Run II (1984),Action|Comedy
4407,Salvador (1986),Drama|Thriller|War
4410,Something Wild (1986),Comedy|Crime|Drama
4437,Suspiria (1977),Horror
4438,Fist of Fury (Jing wu men) (1972),Action|Drama|Romance|Thriller
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4447,Legally Blonde (2001),Comedy|Romance
4448,Score The (2001),Action|Drama
4452,Made (2001),Comedy
4463,1969 (1988),Drama|War
4467,Adventures of Baron Munchausen The (1988),Adventure|Comedy|Fantasy
4489,Coming to America (1988),Comedy|Romance
4495,Crossing Delancey (1988),Comedy|Romance
4498,Dead Pool The (1988),Action|Crime|Thriller
4499,Dirty Rotten Scoundrels (1988),Comedy
4506,Frantic (1988),Crime|Mystery|Thriller
4508,Gorillas in the Mist (1988),Drama
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4531,Red Heat (1988),Action
4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4545,Short Circuit (1986),Comedy|Sci-Fi
4553,They Live (1988),Action|Sci-Fi|Thriller
4559,Vice Versa (1988),Comedy
4564,Always (1989),Drama|Fantasy|Romance
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4572,Black Rain (1989),Action|Crime|Drama
4577,Casualties of War (1989),Drama|War
4578,Chances Are (1989),Comedy|Romance
4616,Lean on Me (1989),Drama
4618,Leviathan (1989),Horror|Sci-Fi|Thriller
4619,Little Monsters (1989),Comedy
4620,Lock Up (1989),Action|Adventure|Crime|Drama|Thriller
4621,Look Who's Talking (1989),Comedy|Romance
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4627,Miss Firecracker (1989),Comedy
4629,Next of Kin (1989),Action|Crime|Thriller
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
4641,Ghost World (2001),Comedy|Drama
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4649,Wet Hot American Summer (2001),Comedy
4655,Romero (1989),Drama
4656,Rosalie Goes Shopping (1989),Comedy
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
4679,Uncle Buck (1989),Comedy
4690,Cotton Club The (1984),Crime|Musical
4700,Princess Diaries The (2001),Children|Comedy|Romance
4701,Rush Hour 2 (2001),Action|Comedy
4709,Paint Your Wagon (1969),Comedy|Musical|Western
4710,Shootist The (1976),Drama|Western
4718,American Pie 2 (2001),Comedy
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4720,Others The (2001),Drama|Horror|Mystery|Thriller
4725,Session 9 (2001),Horror|Thriller
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
4728,Rat Race (2001),Comedy
4732,Bubble Boy (2001),Comedy
4733,Curse of the Jade Scorpion The (2001),Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4744,Jeepers Creepers (2001),Horror
4765,L.I.E. (2001),Drama
4766,Our Lady of the Assassins (2000),Crime|Drama|Romance
4770,Glass House The (2001),Thriller
4771,Hardball (2001),Drama
4776,Training Day (2001),Crime|Drama|Thriller
4782,Sidewalks of New York (2001),Comedy|Romance
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4809,Silkwood (1983),Drama
4815,Hearts in Atlantis (2001),Drama
4816,Zoolander (2001),Comedy
4821,Joy Ride (2001),Adventure|Thriller
4823,Serendipity (2001),Comedy|Romance
4844,Bandits (2001),Comedy|Crime|Romance
4845,Corky Romano (2001),Comedy|Crime
4847,Fat Girl (À ma soeur!) (2001),Drama
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4855,Dirty Harry (1971),Action|Crime|Thriller
4857,Fiddler on the Roof (1971),Drama|Musical
4864,Titanica (1992),Documentary|IMAX
4865,From Hell (2001),Crime|Horror|Mystery|Thriller
4871,Focus (2001),Drama
4873,Waking Life (2001),Animation|Drama|Fantasy
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4880,Life as a House (2001),Drama
4881,Man Who Wasn't There The (2001),Crime|Drama
4886,Monsters Inc. (2001),Adventure|Animation|Children|Comedy|Fantasy
4887,One The (2001),Action|Sci-Fi|Thriller
4889,Heist (2001),Crime|Drama
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
4901,Spy Game (2001),Action|Crime|Drama|Thriller
4919,Subway (1985),Crime|Drama|Romance|Thriller
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical
4936,Fame (1980),Drama|Musical
4945,Enforcer The (1976),Crime
4952,Morons From Outer Space (1985),Comedy|Sci-Fi
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
4955,Sicilian The (1987),Crime|Drama
4956,Stunt Man The (1980),Action|Adventure|Comedy|Drama|Romance|Thriller
4958,Behind Enemy Lines (2001),Action|Drama|War
4963,Ocean's Eleven (2001),Crime|Thriller
4967,No Man's Land (2001),Drama|War
4973,Amelie (2001),Comedy|Romance
4974,Not Another Teen Movie (2001),Comedy
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
4976,Iris (2001),Drama
4978,Lantana (2001),Drama|Mystery|Thriller
4979,Royal Tenenbaums The (2001),Comedy|Drama
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
4989,How High (2001),Comedy
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy
4992,Kate & Leopold (2001),Comedy|Romance
4993,Lord of the Rings: The Fellowship of the Ring The (2001),Adventure|Fantasy
4994,Majestic The (2001),Comedy|Drama|Romance
4995,Beautiful Mind A (2001),Drama|Romance
5010,Black Hawk Down (2001),Action|Drama|War
5013,Gosford Park (2001),Comedy|Drama|Mystery
5015,Monster's Ball (2001),Drama|Romance
5021,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
5022,Servant The (1963),Drama
5024,Come Undone (Presque Rien) (2000),Drama|Romance
5025,Orange County (2002),Comedy
5026,Brotherhood of the Wolf (2001),Action|Mystery|Thriller
5040,Conan the Destroyer (1984),Action|Adventure|Fantasy
5042,Forbidden Zone (1980),Musical|Sci-Fi
5046,Impostor (2002),Action|Drama|Sci-Fi|Thriller
5047,Kung Pow: Enter the Fist (2002),Action|Comedy
5049,48 Hrs. (1982),Action|Comedy|Crime|Drama
5059,Little Dieter Needs to Fly (1997),Documentary
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
5065,Mothman Prophecies The (2002),Drama|Fantasy|Horror|Mystery|Thriller
5066,Walk to Remember A (2002),Drama|Romance
5075,Waydowntown (2000),Comedy
5100,Man Who Loved Women The (1983),Comedy
5103,Sandlot The (1993),Children|Comedy|Drama
5108,John Q (2002),Crime|Drama|Thriller
5110,Super Troopers (2001),Comedy|Crime|Mystery
5113,After the Fox (Caccia alla volpe) (1966),Comedy|Crime
5119,Saturday Night and Sunday Morning (1960),Drama
5125,Used Cars (1980),Comedy
5128,Queen of the Damned (2002),Fantasy|Horror
5135,Monsoon Wedding (2001),Comedy|Romance
5139,Bad News Bears The (1976),Comedy
5145,Loves of a Blonde (Lásky jedné plavovlásky) (1965),Comedy|Drama|Romance
5148,Black Like Me (1964),Drama
5151,40 Days and 40 Nights (2002),Comedy|Romance
5152,We Were Soldiers (2002),Action|Drama|War
5153,Trouble Every Day (2001),Drama|Horror|Thriller
5155,Big Bird Cage The (1972),Action
5171,Time Machine The (2002),Action|Adventure|Sci-Fi
5218,Ice Age (2002),Adventure|Animation|Children|Comedy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
5222,Kissing Jessica Stein (2001),Comedy|Romance
5231,Road to Morocco (1942),Comedy
5250,Stir Crazy (1980),Comedy
5254,Blade II (2002),Action|Horror|Thriller
5256,Stolen Summer (2002),Drama
5265,Death to Smoochy (2002),Comedy|Crime|Drama
5266,Panic Room (2002),Thriller
5282,High Crimes (2002),Thriller
5283,National Lampoon's Van Wilder (2002),Comedy
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
5292,Slap Shot (1977),Comedy
5294,Frailty (2001),Crime|Drama|Thriller
5296,Sweetest Thing The (2002),Comedy|Romance
5299,My Big Fat Greek Wedding (2002),Comedy|Romance
5308,Three Men and a Baby (1987),Comedy
5312,Murder by Numbers (2002),Crime|Thriller
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller
5325,Dogtown and Z-Boyz (2001),Documentary
5337,Delirious (1991),Comedy
5348,Hollywood Ending (2002),Comedy|Drama
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
5364,Unfaithful (2002),Drama|Thriller
5367,My Beautiful Laundrette (1985),Drama|Romance
5377,About a Boy (2002),Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
5390,CQ (2001),Drama
5400,Sum of All Fears The (2002),Drama|Thriller
5401,Undercover Brother (2002),Comedy
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
5418,Bourne Identity The (2002),Action|Mystery|Thriller
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
5420,Windtalkers (2002),Action|Drama|War
5424,Harvard Man (2001),Crime|Drama|Romance|Thriller
5442,V. I. Warshawski (1991),Action|Comedy|Crime
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5449,Mr. Deeds (2002),Comedy|Romance
5450,Lovely & Amazing (2001),Comedy|Drama|Romance
5452,Look Who's Talking Now (1993),Children|Comedy|Romance
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5464,Road to Perdition (2002),Crime|Drama
5475,Z (1969),Drama|Mystery|Thriller
5481,Austin Powers in Goldmember (2002),Comedy
5483,Kid Stays in the Picture The (2002),Documentary
5502,Signs (2002),Horror|Sci-Fi|Thriller
5505,Good Girl The (2002),Comedy|Drama
5507,xXx (2002),Action|Crime|Thriller
5508,24 Hour Party People (2002),Comedy|Drama|Musical
5523,Adventures of Pluto Nash The (2002),Action|Adventure|Comedy|Sci-Fi
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5541,Hot Shots! (1991),Action|Comedy|Romance|War
5544,Time After Time (1979),Sci-Fi|Thriller
5548,Down and Out in Beverly Hills (1986),Comedy
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller
5574,Transporter The (2002),Action|Crime
5577,Igby Goes Down (2002),Comedy|Drama
5580,Aspen Extreme (1993),Action
5584,Ernest Goes to Jail (1990),Comedy
5585,Ernest Scared Stupid (1991),Comedy
5597,Suburban Commando (1991),Comedy|Sci-Fi
5603,Lavender Hill Mob The (1951),Comedy|Crime
5617,Secretary (2002),Comedy|Drama|Romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5620,Sweet Home Alabama (2002),Comedy|Romance
5625,Moonlight Mile (2002),Drama|Romance
5630,Red Dragon (2002),Crime|Mystery|Thriller
5637,Flirting (1991),Drama
5642,Onion Field The (1979),Drama
5655,Fan The (1981),Drama|Thriller
5664,Brown Sugar (2002),Romance
5665,Knockaround Guys (2002),Action|Comedy|Crime
5669,Bowling for Columbine (2002),Documentary
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller
5679,Ring The (2002),Horror|Mystery|Thriller
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5701,Up the Academy (1980),Comedy
5712,Blow Out (1981),Mystery|Thriller
5734,Faces of Death 2 (1981),Documentary|Horror
5741,Woman Next Door The (1981),Drama|Romance
5747,Gallipoli (1981),Drama|War
5751,Goodbye Pork Pie (1981),Action|Adventure|Drama
5752,Gregory's Girl (1981),Comedy|Romance
5754,Hand The (1981),Drama|Horror
5770,Ms. 45 (a.k.a. Angel of Vengeance) (1981),Crime|Drama
5780,Polyester (1981),Comedy
5784,Ghost Ship (2002),Horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
5791,Frida (2002),Drama|Romance
5796,Casino Royale (1967),Action|Adventure|Comedy
5810,8 Mile (2002),Drama
5812,Far from Heaven (2002),Drama|Romance
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
5821,Way Home The (Jibeuro) (2002),Drama
5827,Young Americans The (1993),Crime|Drama
5830,Mysterious Island (1961),Adventure|Sci-Fi
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
5872,Die Another Day (2002),Action|Adventure|Thriller
5881,Solaris (2002),Drama|Romance|Sci-Fi
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
5890,Elling (2001),Comedy|Drama
5899,Zulu (1964),Action|Drama|War
5900,Analyze That (2002),Comedy|Crime
5902,Adaptation (2002),Comedy|Drama|Romance
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
5940,Eating Raoul (1982),Comedy
5942,Hot Chick The (2002),Comedy
5943,Maid in Manhattan (2002),Comedy|Romance
5945,About Schmidt (2002),Comedy|Drama
5952,Lord of the Rings: The Two Towers The (2002),Adventure|Fantasy
5954,25th Hour (2002),Crime|Drama
5956,Gangs of New York (2002),Crime|Drama
5958,Wild Thornberrys Movie The (2002),Animation|Children|Comedy
5959,Narc (2002),Crime|Drama|Thriller
5970,My Girl (1991),Comedy|Drama|Romance
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
5974,Thief of Bagdad The (1940),Adventure|Fantasy
5980,Black Christmas (1974),Horror|Mystery|Thriller
5989,Catch Me If You Can (2002),Crime|Drama
5991,Chicago (2002),Comedy|Crime|Drama|Musical
5992,Hours The (2002),Drama|Romance
5995,Pianist The (2002),Drama|War
6000,House on the Edge of the Park The (1980),Horror|Thriller
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6006,Just Married (2003),Comedy|Romance
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
6019,Above Suspicion (1995),Thriller
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance
6031,Imitation of Life (1959),Drama|Romance
6049,Ethan Frome (1993),Drama
6058,Final Destination 2 (2003),Horror|Thriller
6059,Recruit The (2003),Action|Thriller
6064,Harder They Fall The (1956),Drama|Film-Noir
6082,Grey Fox The (1982),Romance|Western
6093,Last Unicorn The (1982),Animation|Children|Fantasy
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
6125,Secret Policeman's Other Ball The (1982),Comedy|Documentary|Musical
6145,Venom (1982),Horror|Thriller
6153,Zapped! (1982),Comedy|Sci-Fi
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6156,Shanghai Knights (2003),Action|Adventure|Comedy
6157,Daredevil (2003),Action|Crime
6177,Murphy's Law (1986),Action
6187,Life of David Gale The (2003),Crime|Drama|Thriller
6188,Old School (2003),Comedy
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
6213,Tears of the Sun (2003),Action|Drama|Thriller
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
6238,Green Card (1990),Comedy|Drama|Romance
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
6249,Boat Trip (2003),Comedy
6260,Robe The (1953),Drama
6269,Stevie (2002),Documentary
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
6281,Phone Booth (2002),Drama|Thriller
6287,Anger Management (2003),Comedy
6290,House of 1000 Corpses (2003),Horror
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
6296,Mighty Wind A (2003),Comedy|Musical
6320,Scenes from a Mall (1991),Comedy
6323,Identity (2003),Crime|Horror|Mystery|Thriller
6331,Spellbound (2002),Documentary
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
6337,Owning Mahowny (2003),Crime|Drama|Thriller
6339,Man on the Train (2002),Comedy|Drama
6341,Shape of Things The (2003),Drama
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6365,Matrix Reloaded The (2003),Action|Adventure|Sci-Fi|Thriller|IMAX
6367,Down with Love (2003),Comedy|Romance
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6378,Italian Job The (2003),Action|Crime
6380,Capturing the Friedmans (2003),Documentary
6383,2 Fast 2 Furious (2003),Action|Crime|Thriller
6385,Whale Rider (2002),Drama
6395,Crazies The (a.k.a. Code Name: Trixie) (1973),Action|Drama|Horror|Sci-Fi|Thriller
6398,Le Mans (1971),Action|Adventure
6419,Mr. & Mrs. Bridge (1990),Drama
6423,Straight Talk (1992),Comedy
6442,Belle époque (1992),Comedy|Romance
6464,Good Burger (1997),Children|Comedy
6466,Mississippi Masala (1991),Drama|Romance
6470,Chisum (1970),Western
6475,Opportunity Knocks (1990),Comedy
6480,Thoroughly Modern Millie (1967),Comedy|Musical
6481,Where the Heart Is (1990),Comedy|Drama
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6483,From Justin to Kelly (2003),Musical|Romance
6488,Jet Lag (Décalage horaire) (2002),Comedy|Romance
6502,28 Days Later (2002),Action|Horror|Sci-Fi
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
6523,Mr. Baseball (1992),Comedy|Romance
6534,Hulk (2003),Action|Adventure|Sci-Fi
6535,Legally Blonde 2: Red White & Blonde (2003),Comedy
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6541,League of Extraordinary Gentlemen The (a.k.a. LXG) (2003),Action|Fantasy|Sci-Fi
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
6550,Johnny English (2003),Action|Comedy|Thriller
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
6561,Mouse That Roared The (1959),Comedy|War
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
6565,Seabiscuit (2003),Drama
6583,Blood of Heroes The (1989),Action|Sci-Fi
6584,What's Up Tiger Lily? (1966),Adventure|Comedy|Crime|Thriller
6586,American Wedding (American Pie 3) (2003),Comedy
6593,Freaky Friday (2003),Children|Comedy|Fantasy
6595,S.W.A.T. (2003),Action|Thriller
6617,Open Range (2003),Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy|Drama
6646,Valley of the Dolls (1967),Drama
6662,Pink Panther The (1963),Comedy|Crime
6663,Pink Panther Strikes Again The (1976),Comedy|Crime
6669,Ikiru (1952),Drama
6678,Handmaid's Tale The (1990),Drama|Sci-Fi
6695,Jeepers Creepers 2 (2003),Horror|Thriller
6702,Dickie Roberts: Former Child Star (2003),Comedy
6706,Taking Sides (2001),Drama
6708,Matchstick Men (2003),Comedy|Crime|Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6711,Lost in Translation (2003),Comedy|Drama|Romance
6744,Once Bitten (1985),Comedy|Horror
6753,Secondhand Lions (2003),Children|Comedy|Drama
6754,Underworld (2003),Action|Fantasy|Horror
6755,Bubba Ho-tep (2002),Comedy|Horror
6764,Rundown The (2003),Action|Adventure|Comedy
6770,My Life Without Me (2003),Drama|Romance
6773,Triplets of Belleville The (Les triplettes de Belleville) (2003),Animation|Comedy|Fantasy
6783,Rules of the Game The (La règle du jeu) (1939),Comedy|Drama
6787,All the President's Men (1976),Drama|Thriller
6789,Apartment The (1996),Drama|Mystery|Romance
